80986,Aaj tv presenting ramzan hmara iman transmission being hosted by Hamza Ali abbasi. This actor (anchor) is promoting hate speech by discussion sensitive religious matters so before there happens anything unpleasant in the holy month kindly ban this person to conduct this show anymore. Aaj tv presenting ramzan hmara iman transmission being hosted by Hamza Ali abbasi. This actor (anchor) is promoting hate speech by discussion sensitive religious matters so before there happens anything unpleasant in the holy month kindly ban this person to conduct this show anymore.
80988,"Dear Sir, With all due respect, I want to state that in this Holy month of Ramzan in which people should do Ibadah more and more, Geo Tv and Aamir Liaquat involved them in useless shows. Also they play music and sing differnet songs and do immoral activities which is highly unacceptable to me and my family. I request you to kindly look into it Kindly ban the Aamir Liaquat show in ramzan.a"
80989,"I am lodging a complain against host of aaj tv hamza ali abbasi. He is crossing the rules and regulation line. Please ban his programme because ""aayen e pakistan defined that ahmadi's are not muslim and they are out of islam, then who is the mr abbasi to chalenge ""aayen e pakistan on tv channel? Please close mr hamza ali abbasi's programme."
80990,Amir liaqat Ramadan transmission. It's so un islamic. Indian songs are playing.amir attitude is v in appropriate. He is crazy. Our society is moVing in wrong direction Plz ban amir liaqat. He is no more scholar. He sings songs .say inappropriate things.
80992,REMOVE THE BAN FROM HAMZA ALI ABBASIS TALK RAMAZAN TALK SHOW. THE BAN IS UNCALLED FOR. THESE DISCUSSIONS ARE VERY IMPORTANT FOR HIGHLIGHT THE EXTREMISM THAT IS EATING AWAY AT OUR COUNTRY REMOVE BAN
80993,Dr amir liaqat is making fun of people and defaming islam and its very spiritual month of ramadan in his show pak ramzan by asking people to do inappropriate acts/gestures which are misleading society and are against our culture and norms/traditions of this holy month Ban dr amir liaqat permanently from hosting anyreligious show or speaking on the same subject..plz do it for the sake of your childerns and more importantly for saving the essence of holy ramadan
80995,Prevailing nudity language. Abusive language. Shameful acts in ramadan programs hosted by Aamir Liaqat Immediately band this channel and host Aamir Liaqat
80996,"Hamza Ali Abbasi's talk show should not have been cancelled. It is the only one tackling issues that we need to talk about to grow as a country. 1, 133 complaints is too small a sampling of the Pakistani population to justify the ban. Bring back the show."
80998,Ramzan Transmission It looks more like a music and dancing or a circus competition rather than a ramzan transmission. Please close this rubbish.
80999,"please stop amir liaqat to do ramzan transmission he is not an islamic schlor, he is an actor, please ban his islamic programs... he is destroying the image of Islamic country PAKISTAN please stop all his islamic programs... he is an actor"
81000,"Ramazan ka takaddus pamaal ho rha hy aamir liaquat ki harkatoon se, is prograam ko jld az jld bnd kia jae Bnd kro isko"
81004,"For broadcasting a Ramadan Transmission in which a religious scholar, Mr. Noorani, threatened to rebel against Pakistan's constitution in order to kill any individual championing rights of the Ahmedi minority. This channel should be banned."
81005,IMPOSE LIFE BAN ON AMIR LIAQAT FROM ALL TYPES OF MEDIA. PEOPLE LIKE AMIR LIAQAT SHOULD BE RESTRICTED FROM ALL KIND OF T.V PROGRAMS.
81006,"TV One just showed: https://youtu.be/eCfWDRhYO5s The scholar, Mr. Noorani, uses hate speech against Hamza Ali Abbasi and threatened to rebel against Pakistan's constitution in order to kill any individual championing rights of the Ahmedi minority. Mr. Noorani and that host should be banned, for inciting people against Hamza Ali Abbasi didnt. Whereas, Hamza Ali Abbasi, didnt even say anything against the blasphemy law and only 'questions' the rights of Ahmadi community. Why did PEMRA ban him? I think he was the only one doing a good job by initiating a healthy discussion: Unlike, all the other iftar shows with useless music mela going on. Unban Hamza Ali Abbasi. Ban the host of this show and also Mr. Noorani: https://youtu.be/eCfWDRhYO5s"
81008,"Action to tum log koi lo gay nahi, kam sy kam Amir liaqat ka he kuch kr lo behuda shaklien bnana or zuban nikalna or ankhien ghumana ladkio ko dekh k chichori harktien krna ye kisi islamic programe k host ko suit krta hai ? agar parh k gor krlo to sochna zarur. action lena to kafi door ki bat hai no suggestion bs itna krlo kafi hai"
81009,"pleas ban on amir layaqat all show .hIS all show is against society. pleas show those program which so simple and all women host come on channel with dobata.Thank u very Much ,"
81010,Why PEMRA RUBBISH department still not banned Amir Liaqat Kutta who is ruining PEMRA rules and still no action taken by PEMRA BAKWAS DEPARTMENT.. PROMP action should be taken as same taken on Hamza Ali Abbasi. Apne ander bhee tabdeeli lao PEMRA RUBBISH DEPARTMENT. Qanoon babanate ho to amal bhee karao aor khud bhee aml karo.. Warna ZUBAN aor sakhat hojaeggi es awaaam ki phir lagatte rehan banned sub ppe
81012,this channel is show add which aske on ad all kind of work legal and Un Legal all kind of work . we can do.This ads about Baba name of or PIR name of ad pleas must close this ad not this chanel Filmi mazia and some Other channel show this ad pleas see must CLOSE THESE TYPE OF AD
81013,If you can ban hamza abbasi then how come amir liaqat is allowed to do such pathetic show ??? Dance songs just after Iftar?? It is sad to c such people allowed to take part in Ramadan Transmition... for the sake of Ramadan please Ban him as early as possible. There are lots of islamic things you can show .. 5 times azan duas can be added in.
81015,I want to lodge my complain against aaj news ramzan transmission conducting by hamza ali abbasi he i raising the questions against our religion islam what he is tryng to inforce Such taks should not b the part of
81016,Humza Ali abbas ko ban he rakhain waise he Ummat mai inteshaar paida kar raha hai bari mushkil se sab theek howa hai inko yehi topic mila tha?? Ya kisi se paise le kar he bol raha hai 100% sure. Keep ban Humza Ali Abbasi
81019,"Respected Authorities, 1) A new trend has been set from few years in the name of ""Ramazan Transmission"" by these channels. Unfortunately Vulgarity, Indian Songs, modern and bold fashions, and non-decent activities have become a custom.these channels / programs are playing with ""Self Respects of our beloved mothers,sisters and elder citizens. ( the public is compelled to yell without caring for their dignity, veil and shyness, (which are cultural and religious values of our Muslim Society) . people are (indirectly)being mocked by making them ""Begging"" for a motor bike, a golden chain etc. 1) The above mentioned stae shoows in the name of ""ramazan transmissions"" may please be BANNED OR given Final Warning to stop such activities along with heavy fine. 2) The dances, songs, inappropriate dressings by hosts may please be restricted. The family channels should be kept in the suitable boundaries to remain a ""family channel"". 3) Any other suitable action for the system improvement and maintaining a moral, ethical and legal discipline for their business in Pakistan."
81020,SIR AMIR LIAQAT KA PROGRAM AMAAN RAMZAN IS PROGRAM MEN RAMZAN MEN SONG CHALAY JATAY HEN PLEASE IS PROGRAM KO BAND KIA JAY YA IS KA SCRIPT CHANGE KIA HAY MUJY TO HARAT HOTI HA KAY PEMRA KUN KHOMOSH HA IS PROGRAM PR close this program
81021,Bad advertisement of female in ramzan good Islamic advertisement
81022,"Date 17-06-2016 ki rat taqreeban 10:20pm k qareeb Amir Liaqat k show ""inaam gher "" mein khawateen se ""Rassa Kashi"" ka khail khillaya jo intehai na munasib aur ghair ikhlaqi tha, inaam k lalich mein aurto ne b bharpoor hissa Lia. Iss game ko puri qom ko b dikhaya gaya. Amir liaqat per pabandi lagai Jaye. Q k ghair ikhlaqi harkatain kerna iss ki adat hai PEMRA Kis kis harkat per isko notice deta rahy ga. Ager aisa he hota raha tu PEMRA apni ahmiat kho dy ga."
81028,"Ramadan Transmission is becoming Dance and Singing show. Inappropriate actions and acting of Aamir Liaqat is shameful. He is ruining the blessing of Ramadan on the name of Islam. People insult each other to get prizes. Please stop the nonesense of Amir Liaqat and the practice of insulting each other to get few prizes. Ramadan transmission is looking like some Kapil Sharma Show, or Award show. There is too much vulgarity. Please ban this show."
81030,In a ramadan transmission they are doing such bad things which should be stopped Ban Aamir liaquat hussain
81031,"Ramzan ka mahina Duaown aur ibadaton ka mahina hay. Jab keh Geo channels is pooray mahinay may toofan-e-badtamizy machay howay hain. Amir Liaquat Babang-dahal kehta hay keh ham rozaa kholnay ka baad entertainment bhee karain gay. Jab keh roza kholnay kay baad bhee Allah talah nay ibadaton kay leyay farmaya hay. Please Please stop this, and Shut the mouth of Amir Liaquat. Wo Islam ka chehra masakh kara raha hay. Apni marzi ka Islam bananay ki koshish kar raha hay. Close Ramzan tramanssion on GEO immediately. Other wise Allah ka azab is qaum par nazil ho ga."
81032,The Ramzan transmission by the aforementioned channel after the aftar timings turns into something that seems very derogatory to the participants of the show and also to the respect for the holy month. The host has already been in the public eye for many more controversial acts of his such as degrading the participants of his show and his general behaviour throughout the show. I think the host of the show Dr. Amir Liaquat Hussain should be stopped from doing the show and the new host should be told in advance how to behave towards the audience as well as the guests.
81033,Please kindly band the ramzan transmition of Amir liaquat hussain ... Ramzan is the month of blessing not a enjoyment .. Please kindly stop this programe .. After Iftar there was a sing a song regularly .. Please Allah ke azab se darey kab kia hnjye is shaks ke gunah ki waja se Stop this transmission of Amir liaquat hussain
81034,"Rubbish and fazool activities of Amir Liaquat in Ramadan special program. Ban amir liaqat for doing non religious program and activities, in the HOLY month of Ramadan in the name of Ramadan special transmission program......"
81036,What the hell why TV channel doing bad activities in morning sehri iftari transmission IN PTV ALSO asked bahuda question GEO Amir liaqat banned in pakistan if u get halal tankhwa suggest is that banned all sehri iftari transmission who doing actors actress they had not knowledge about Islam they doing bahuda harkat in front off camera what the hell logo ko ibadat krni chaye na k es trah ki lalch deni chye k Q mobile lo motercycle lo ALLAH say mango jo lena wo sub day ga
81037,dr.amir liaqat and his all programmes should be banned because he is wrong translating islam and is spreading vulgarity In Ramzan. dr.amir liaqat and his all programmes should be banned
81039,During their Ramadan transmission one guy named Kaukab Noorani together with program host proveked violence against a citizen of Pakistan named Hamza Ali Abbasi. This is very serious issue as it may have put the life of Hamza Ali Abbasi on threat. This guy named Kaukab Noorani and host of the show should be banned on media and this program on TV one should also be banned.
81040,"So called Islamic Scholar Amir Liaquat is hosting a entertainment transmission Inam Ghar in Ramzan, in which he acts like mad just for rating himself. He mocks Islamic Rituals. By making fun of different things, sanctity of Ramzan is violated. He has been a contraversial personality and a lot of scandals are available at Youtube. In recent program, he was observed acting like a jocker by getting his tounge out, while a vulgar song was being sung at back. He has no certification, on which he may declare himself a scholar. Therefore, it is requested to please, ban Amir Liaquat doing any Ramzan transmission, so that image of Islam may not be damaged and TV channel may replace this program by some pious transmission."
81043,Please allow Mr. Kokab Nurani sahab for ramzan transmission. and banned Hamza Ali Abbasi. if someone ask about respect of Mohammad saww he is right. Mr. kokab did not say anything wrong who provoked violence. banned Hamza Ali Abbasi.
81044,"?????? ? ????? ???? ???? ??? ????? ?? ????? ?? ???????? ????? ?? ?? ??? ???? ???? ???? ???? ????? ???? ??? ???? ?????? ?? ????? ??? ??????? ?? ???? ???????? ?? ????? ????? ?? ??? ??? ????? ??? ????? ?? ?? ??? ????? ??? ??? ????? ?? ??? ?? ???? ?? ???? ???? ?? ??? ??? ????? ??? ???? ?????? ???? ??? ???? ???? ?????? ?? ????? ??? ??????? ?? ????? ???? ?? ????? ?? ?? ???? ? ???????? ????? ?? ???? ???? ????? ??? ????? ??? ??????? ?????? ?? ?? ????? ??? ????? ?? ????? ???? ?? ????? ????? ?? ????? ?? ??? ?????? ??? ?? ?? ??? ??? ???? ??? ???? ?? ???? ???? ?? ??? ???? ?? ?? ??? ? ??? ??? ??????? ??? ???? ????? ?? ?? ?????? ? ???? ?? ???? ??? ?? ??? ????? ?? ????? ????? ?????? ???? ???? ?? ?? ????? ?? ?? ??? ??? ???? ???? ??? ??? ???????? ??? ?? ?????? ??? ?? ???? ?????? ?? ? ?????? ???? ????? ?? ??? ?? ?? ???? ????? ?? ???? ?? ???? ???? ???? ?????????????????????????????????"
81045,PLEASE GEO K HOST AMIR LIAQAT HUSSAIN KO B BAN KIYA JAY. WO PROGRAMME MEIN LOGO KI TAZLIL KARTA HAI HOR AJIAB HARKAT KARTA HAI. AISAY PROGRAMES KO BAITAR BAYA JAY HOR ACHAY HOST LAY JEIN
81046,Molana Kokab Norani Hate speach kar rahy hain or wo Hamza Ali abbasi k qatal ki direct logo ko targeeb or jawaz paish kar rahy hain. Molana ko ban kya jayain
81047,The show Inaam ghar should be banned due to non gentle actions. Bann all this type of programs in ramazan in which actors acts like the scholars.
81048,Ramzan nashriyat k nam se no program chalae ja rhe hn in me songs music or flirt k ilawa or kuch ni dikhaya jata amir liaqat jese logo pr jo Pakistani awam ko bekari bana kr duniya ko dikha rhe hn in sub pe mukammal pabandi lagai jae Ye ramazan ka taqaddus pamal kr rhe hn ??
81049,All above mention channel spreading false information and wrong broadcasting all over the country in the name of Ramadhan Transmission you should took serious action against them and ban all these fools. Instead of game shows channel should on air informative programs about history of Islam and life of our beloved Prophet PBUH and his companions.
81050,Ayesha omer is hosting a ramzan transmission kindly ban her show. She is the the most bold actress in paksitan who has done item songs and alot of photoshoots. and in ramzan they become scholars Only the religious scholars have the rights to host such kind of shows not the actress who for the whole year are behave like a non muslim and in raamzan they consider it a way of getting income ban all these kind of shows.
81051,Kindly ban the fashion week which these channels are hosting. yeh log fashion weeks krwatay hain jin may behaya kapray pehn k yeh models walk krti hain kya pemra soo raha hai k yeh islami mulk hai or kya yeh hamra culture hai pemra ke he laparvahe ke vaja say yeh mashra behaya ho chuka hai q k jo b log media pay dekhatay hain vahe ho raha hai pemra jag jae or jan jae k yeh islami mulk hai or hamra culture behaye ko promote krna nahe hai balikay apnay culture ko promte krna hai
81052,"these show are destoying the moral values of ramzan mubarak & the way these shows are running showing that is not to be allowed in an islamic countries Its totally against the teachings of islam plz banned, these shows Of amir liaqut & fahad mustafa Replace, them with islamic bayans"
81053,"please banned The Ramzan transmission programme of Amir Laiqat ,because he violate the all rules of society sham on him banned all commercial which show group dancing in like Milk Pack Tanrag, oil, Surf excel"
81054,Please ban this person and his show on Geo News. He has started acting like an animal in the name of Ramadan shows. Can't you people see how he is spoiling the essence of Ramadan. Just ban his show
81055,Inam ghr by aamir liaqat must be banned. It is surely against the Islamic values.what we are teaching our society to have tv show host like aamir liaqat who perform suicidal act for fun . It's totally ridiculous. Ban aamir liaqat for life.
81056,"I am so angry about Geo News for sponsoring shows such as ""nilam ghar whose host is Amir Liyakat. this is extremely degrading to my religion and faith especially in the holy month of Ramadan. i do not condone any of the activities taking place on this show and would strongly encourage you to remove this show from being aired again ASAP. there are tons of things on the channels now a days that degrade our true cultural values in which Pakistani's once believed. I am so angry about Geo News for sponsoring shows such as ""nilam ghar whose host is Amir Liyakat. this is extremely degrading to my religion and faith especially in the holy month of Ramadan. i do not condone any of the activities taking place on this show and would strongly encourage you to remove this show from being aired again ASAP. there are tons of things on the channels now a days that degrade our true cultural values in which Pakistani's once believed."
81057,"My complaint is against aamir liaquat program. I think its not only violating the rules issued by the PEMRA before Ramadan, but also violating Islamic injunctions and sanctity of holy month of Ramadan.. It should be banned"
81058,The ramazan transmission must revolve exclusively around the islamic teachings. All the cheap actors who try to be islamic scholar must be banned. Furthermore the cheap humans like aamir liaquat must be banned permanently from the media as they portray nothing but nonsense and also indulge in mocking islam. It is a hujjah upon you!
81059,"Aslam o Alekum sir, as we know that Pakistan is an Islamic Country and this on going month is the month of Ramadan which is also known as Holy Month but in Pakistan mostly Tv channels in the name of Ramadan Transmission are showing us vulgarity, songs, Qawalis in this month and what is the role of these actors in these transmissions,how they can guide people and mostly religious scholars are sitting with them having less knowledge of Islam. Pakistan is that Islamic country where not a single T.V channels is showing us taraweeh and even they never show any Quranic verse or Hadith witout any sponsor. I am very sad to say these T.V channels are danger for our social values. First of all, there should not be any Ramadan Transmission etc in this month. Secondly, there should be greediness of TRP but not in this month.Thirdly, please keep these transmissions are away from some so called religious scholars, actors, singers etc. Fourthly, a country where every channels can show every episode of coke studio but in Ramadan they are not showing the taraweeh of Makkah and Madinah in there channels and as a Pakistani i am watching Taraweeh from an Indian channel. Lastly, there should be religious scholars which have full knowledge of Quran and Sunnah."
81060,"Dear Sir, Hamza Abbasi is doing program in the favor of Ahmedi Group and he is try to show that Pakistan Govt is totally wrong in the act of Namoss-e-Risalalt. He is accepting in his program that he is instructed by is channel. I request you to please take a legal action against aaj tv and ban it for forever Regards"
81061,Assalam O Alikum Ramzan-ul-Mubarak k is ba-barkat mahene me jo TRP or ratting k lye inaam wale programs kiye ja rhe hen or awam ko fazoliaat me mubtala kia ja rha h baraye mehrbani isy band krwaya jaye. jis Trha Amir liaqat sahab or isi trha k dosre host jo ye kaam kr rhe hen un pr fori action lia jaye. JazakAllah In programs ko band kr k khalistan Islamic programs ko promote kia jaye jis main Ulma-e-karam logon ko deen sikhayen.
81062,"Dr. Aamir Liaqat ramzan transmission, highly inappropiate, against our social and cultural norms, making fun of our islamic idialogy. plz. BAN Aamir liaqat on doing these kind of ramzan transmissions from any TV channel."
81063,"Amir Liaquat doing unethical talk with ladies, valgour language, why not you will take same action against him same you have took that action against Hamza ali Abbasi, Geo is your favorite channel. misused of Army uniform. ban on Amir Liaquat."
81065,"please ban amir liqauat hussain ramzan transmission and inaam ghar programe on geo channel, amir liaqat Ramzan Kareem ka taqaddus kharab kar raha hai apni ajeeb o ghareeb aur behuda harkaton se, please programme ko fori tor par band kiya jaye. pemra ko chahiye k ramzan main khas tor per aur ramzan k ilawa aam dinon main bhi aisay behuda programme band hone chahiye jin se hamare deen e islam ka mazaq uraya jaye.."
81066,"Please ban Mr. Aamir Liaquat's Ramzan transmission because in his transmissions there is lot of music and vulgar activities, due to these programs our young generation is going to be introduced with new Islam. Please also notice that the preaching of Islam should be through proper scholar not actors/actresses."
81067,"I think I don't need to explain my complain as it is already been showing on Dr Amir Liaquat program which is destroying our culture & Islamic values, please take serious action against adopted Indian cultural prog of Dr amir liaquat so we can open our FAST in peace, this is month of blessing not month of along fun of our Islamic history. Thanks Try to ban all Indian adopted programs from Pakistani media channels & guide them to show healthy activists instead dancing on tv shows without understanding the issues which impacts on our youth."
81068,"I want to complaint about Amir Liaqat Show. The way things are presented in his show it has nothing to do with religion he is portraying a bad image and religion and spreading vulgarity. Secondly, I would also like to request remove Religious Scholar destination from his name. He was never a Religious scholar and nor he will be in future with with characteristics. Ban his show with immediate effect and also all TV channel should be advised to refrain calling him religious scholar which he is not."
81069,My complaint is against geo tv ramzan programm...these programms violeting our social value ...and disrespect the dignity of this holy month....it should be banned. Plz avoid these thing on tv..
81070,"For broadcasting a Ramadan Transmission in which a religious scholar, Mr. Noorani, threatened to rebel against Pakistan's constitution in order to kill any individual championing rights of the Ahmedi minority. Ban this channel and Mr.Noorani"
81072,Amir Liaquat Hussain's ramazan transmission is ridiculing Islam. Ban on transmission.
81073,Kokab Noorani Issued death threats and promoted open violence/ bigotry on a public channel. Please ban him. Our country does not need such extremism and more terrorism.
81074,My compalint is for Dr Aamir Liaqat Hussain Ramadan Show its so cheap show and contradict with the religious event of Ramadan. This show make fun with our religion islam . I shall be very grateful if you checked out even 1 show of the above mentioned show is this match our religious norms and teaching so my compalint to your department is to close that kind of ramadan transmission on channels My suggestion is to on air 5 times azans on channels.
81075,"Dr Amir Liaqat's Show is against the Spirit of Islam and Ramadan. He's made this Sacred month into a Party. His antics may be good for ratings, but they certainly violate the Sanctity of this Month. He should be advised to reform his show. If he doesn't do that, he should be banned - Advised to reform show based on Spirit of Islam and Ramadan - If he doesn't do that, he should be banned."
81076,"During Ramzan Tv channel Geo start special Ramzan transmission hosted by a very annoying person Amir Liaqat in which he shows irrelvent things to ramzan or islam. They show games,volgurity, comedy,dance etc. So please I humbly request to pemra to ban Amir Liaqat for any kind of tv show This for avoid such things that shy us being Pakistani Muslims. Just ban Amir Liaqat for any tv show"
81077,Aamir liaquats in appropriare way to deal with guests and insult them and then propose propositions in the islamic history that may Allah have thought this and said this that is why the people acted this and the propositions are to lame and incinting. Asking people to dance on indian romantic songs right after iftaar and doing ill manared games. Ban the guy from the ramazan transmission because this is not the islamicway as he is depicting the wrong picture of islam to the younger generation
81078,Ramzan nashriyaat k nam sy jo ghair ikhlaqi progrm chalaye ja rahy hen un pe pabandi aaid ki jaye q k yh islami ishaar ka mzak urrany aur un ko disrespect krny k mutradif hy ban all these programs
81079,"Amit liaqat ramzan transmission must b banned. Before iftar he behaves like religious scholar and after iftar he shows full indecency like making the audience sing songs, dance, dubsmashes etc. All this is against the essence of ramzan There must be restriction on songs at least in the name of ramzan transmission. The show must b banned in ramzan"
81080,The religious scholars on the Ramadan Transmission on TV One are openly targeting individuals who talk about the rights of the minorities in this democratic country of ours. Furthermore these scholars are making judgmental remarks against targeted individuals. It is my humble request to ban TV One as it is spreading hate amongst the community. Ye mulk sirf molvi hazrat ka nai hai. Ismay minorities bhi rehti hain. Har kisi ko kafir keh daitay hain ye log.
81081,This channels are badly damaging our culture and respect of Ramadan its seems like they are involve in doing propaganda against islamic republic of Pakistan looks like they are working on other countries agenda so it is humbly request to you take serious action on this ramzan transmission and talk shows other wise it will harm our religion and nation thanks you. You should take strong actions again all vulgarity and nudity which are growing through cable and must create regional task force teams for control of this. Thanks you
81082,"As we all know this is the month of Ramadan which is a very important month for Muslims but these media channels making fun in the name of ramzan transmission, especially Amir Liaqat show. Pemra should stop him to doing these types of show. there should be a Ramzn transmission but it should be religious not funny."
81083,AoA Amir Liaqat k Haleya Program ma jis tarhan deen ka mazak or mard o aurat ka makhloot program keya ja raha hay or ajeeb ajeeb shaklain bana k khud ko mazhabi scholar kehnay wala baki mazhabi scholars ka mazak ura raha hay is kay taman hosting programs ko band kiya jay AYSAY PROGRAM LAY JAYN JIN MA JAYED ULMA HOON OR HOST BHI DEEN KI MALOMAT RAKHTA HO OR AURATON KO SATH NA BETHAYA JAY
81085,Program neelam ghar is presenting vulgar indian songs in the holy month of ramzan just after maghrib prayer Please ban amir liaqat to anchor this show.
81086,"I am complaining about amir liaquat's ramzan transmission, he is making fun of ISLAM by playing music in background while doing a islamic show. He invited Tahir shah and praised his song whereas it is so unethical to praise a sin in an islamic show. May Allah give you strength to ban this ACTOR. i appreciate that you've ban HAMZA ALI ABBASI, but i would like you to ban AMIR liaquat as well. Thank You"
81087,"Amir Liaqat is making fun of Ramadan as his Ramadan program is full of non seance which no where near to call a Ramadan Special Program/Transmission. Please note that Ramada do not end with the Aftar as in his program he is promoting that after Aftar you are free to do any thing. Even his program, in my opinion do not qualify to go on air after Ramada. But at least ban him and his program, and all other such disgusting programs which are making fun of Ramadan and Islam, in Ramadan. And of possible ban Amir Liaqat forever to show up on any TV in any case. Thanks"
81088,"I have a complain about amir liaquat inam ghar show in which the names of respected holy Prophet(P.B.U.H) and Sahaba e Ikraam(R.A) is written and on the other side dancing,singing and other cheap things is going on. Please take immidiate action on this,thanks! PEMRA is doing Very good job."
81090,"Game shows done by Aamir Liaqat and Fahad Mustafa are against the sanctity of Ramazan. It is cheap and immoral on so many levels, especially Aamir Liaqat, who acts like a complete idiot and diminish the respect of the country. Ban Ramzan transmission of Geo Ent. And the game show of Fahad Mustafa."
81091,??? ?? ??? ???? ???? ???? ????? ?? ????? ???????? ?? ???? ?? ????? ????? ?? ??? ???? ?? ????? ?? ????? ?? ??? ??? ??? ?? ????? ???? ??? ????? ?? ?? ????? ?? ?? ??? ?? ?????? ???????? ?? ??? ??? ?? ??? ???? ?? ???? ???? ????? ????????? ????? ?? ????? ??? ???? ?? ?? ????? ?? ?????? ?? ???? ?? ?????? ???
81094,i Think Ammir liaqat program should be banned immediately as its really against the our islamic values for this Holy month. Mann the Aamir Liaqat show.
81096,Kindly banned amir liaquat.he is a cheap guy..spreading vulgarity Plz act upon request
81097,"Dr. Amir Liaquat is degrading Islamic values, dramatized suicide, was enacting a dog, has incited people against a minority group which resulted in killing of an innocent man, and yet he has not been banned from television. He must be banned asap. On the other hand, Hamza Ali Abbasi has been banned for simply discussing the predicament of a minority group. This is discrimination and against freedom of speech. PEMRA should look into the matter. Amir Liaquat MUST be banned immediately and Hamza Ali Abbasi should be allowed to start the show again."
81099,Ban amir liaqat. He is disturbance in ramzan. Ban him
81100,"It's quite common to watch vulgar content in commercials/Indian content/film awards to air on television.Girls showing their skin, bathing, intimate scenes. Wearing shoulderless tops in ads like palmolive soap, lux ,vaseline lotion,hair removing creams. backless saris in Indian dramas. Our tv channels do not reflect Islamic values from any angle. Every employee working in Perma is responsible for spreading this obscenity in society. Though such content is available on Internet easily but atleast our media should restrict it. Suitable measure should be taken ."
81101,Ramzan transmission by Amir liaquat is extremely vulgar. When he did that suicide expression and girl dedicated song for him and he being doing cheap and dirty gesture is no more tolerating Please ban Amir liaquat show. Thanx
81102,PEMRA Pakistan Kay jari karda notice Molana Kokab Norani sb ko jari karda notice wapis lo or mafi mango un sy
81103,Dr.amir liquit show is not Islamic . All people including host dancing and singing in aftari time which is against islam Please ban this show
81104,"amir liaqt ramzan shaairillah ka taqadus pamal kr raha hy apny ramzan nashrit men ,makhllot mjalis aor inaam dety waqt eak aalim ni blky muskhry ki kirdar ada kr raha hy Bann amir liaqat for tv"
81106,"Complaint is Against Amir liaqut RAMZAN transmission,pemra you should ashamed off being authority you have no moral authority you should banned this programme by yourself instead you people are waiting for our feedback you don't care about yourself the feedback you face doomsday ashamed of you ignorent people do it as early as possible you are responsible that such shaitan person is thaikydaar of Islam Seek some shame pemra"
81107,Please ban amir liaqat from any Ramadan shows He is the most walghar guy
81108,Aaj news ki ramadan transmision me hamza ali abbasi qadianion ko kaafir kehne pe musalsal behs karraha hai...... kindly is channel ki transmision ko roka jaye...... Banned this channel......
81109,So called Dr or Scholar amir liaqat. He is doing childish or foolish activities just to got trp thing in the month of holy ramzan. Ban Him from media.
81110,Ban Amir Liaquat Show ban all ramzan transmissions. They are making fun of ramzan
81112,"?????? ????? ?????? ????? ???? ????? ??????? ?? ????? ????? ???? ?? ???? ???? ???? ???? ??? ??? ???? ?? ???? ???? ?????? ???????? ?? ??? ??? ?? ?? ?? ??? ???? ???? ????? ???????? ?? ?????? ???? ????? ???? ???? ???? ????? ???? ???? ?? ????? ?? ???? ?????? ?? ???? ???? ?? ??? ??? ??? ??????? ?????? ?? ????? ???? ???? ????? ?? ?????? ?????? ?? ???? ??? ??? ??? ???? ?? "" ???? ??? ???? ?? ?? ??? ???? ???? ""?????"" ??? ????? ??? ?? ?? ?? ?? ??? ???? ????? ????? ?? ????? ?? ???? ???? ?? ???? ????? ??? ??? ?? ?? ?? ???? ?? ???? ?? ?????? ?? ????? ?? ?? ?? ???? ????? ???? ?? ??? ??? ???? ??? ??? ??????? ?? ?????? ???? ?? ?? ??????? ?? ??? ??? ???? ??? ????? ?? ?????? ????? ?????"
81114,"TV One broadcasted a Ramadan Transmission in which a religious scholar, Mr. Noorani, threatened to rebel against Pakistan's constitution in order to kill any individual championing rights of the Ahmedi minority. Which was a clear threat to kill Hamza Ali Abbasi Ban the show or the channel at the least."
81115,plz ban amir liaqat hussain who is gustakh e sahaba also. on all tv channels ban this creature improve ur work plz
81116,Please ban the ramzan show of Aamir liaqat which doesnt show anything informational. It is just a nonsense show which violates all rules for a Ramzan show. There are people singing dancing amd acting around. Why doesnt PEMRA act on that?? And bans the one informational show of Hamza. Hope there are some educated people sitting on the other side of this website. I am sure there are many complaints against aamir liaqat show too. Do take some action against it.
81118,Aamir liaqat is so fucking bastard that making fun of islam by his silly acts. He is not presenting islam. He only makes fun of islam. Destroying moral norms of our society. Please aamir liaqat yak yak yak. Ban Aamir liaqat for life time
81119,Show Inaamghar has been constantly carrying out absurd acts on the show as Amir Liaqat carries out insulting the participants in the name of Ramzan. I'm sure many others are offended by this too. Kindly take an action by either shutting down the show or at least giving it a warning.
81120,"Ban Aamir Liaqat for such miserable and totally unrealistic, misguiding Ramadan Transmission. Indian songs are being played in these Transmissions. Stupid dances are being done. So better to ban such person from media. PEMRA itself should take necessary and timely action for such isues."
81121,"All the entertainment activities are done in the name of Ramadan. Channel is concerned to rating only while the sponsors are just to the advertisement. And the anchor person is doing each and everything just to get famous. Under the ""Ehteram e Ramadan"" ordinance you are requested to forbid the channel to air any transmission in the name of Ramadan. Regards News channels should be banned from Ramadan transmission. Others should be ordered to conduct such kind of activities under the supervision of religious scholars not any actor, social activist etc who doesn't know the sensitivity of issues and concerned to rating of his/her show only."
81122,Aamir liaquit is Committing Wrong and Vulgar acts and Violating the sanctity of Ramadan. Ban his program as well as him in any religious program in any religious event on any Channel.
